"","DIA","MES","ANIO","HORA","CO_CENTENARIO","NO2_CENTENARIO","PM10_CENTENARIO","CO_CORDOBA","NO2_CORDOBA","PM10_CORDOBA","CO_LA_BOCA","NO2_LA_BOCA","PM10_LA_BOCA"
"4336",4,"Jul",2017,16,0.53,14,14,0.57,16,19,0.56,23,43
"4337",4,"Jul",2017,17,0.53,18,15,0.56,22,19,0.59,28,48
"4338",4,"Jul",2017,18,0.53,23,15,0.57,24,19,0.62,27,48
"4339",4,"Jul",2017,19,0.55,23,15,0.57,25,19,0.65,24,48
"4340",4,"Jul",2017,20,0.55,22,16,0.56,23,19,0.66,21,48
"4341",4,"Jul",2017,21,0.57,19,16,0.55,18,19,0.66,21,48
"4342",4,"Jul",2017,22,0.58,15,16,0.52,14,19,0.65,17,48
"4343",4,"Jul",2017,23,0.57,14,16,0.5,19,18,0.63,16,48
"4344",4,"Jul",2017,24,0.55,10,16,0.48,19,18,0.61,20,48
"4345",5,"Jul",2017,1,0.52,9,16,0.45,20,18,0.57,18,48
"4346",5,"Jul",2017,2,0.49,6,16,0.42,20,18,0.52,14,48
"4347",5,"Jul",2017,3,0.45,5,16,0.37,20,18,0.48,12,48
"4348",5,"Jul",2017,4,0.42,4,16,0.35,19,18,0.45,13,48
"4349",5,"Jul",2017,5,0.38,5,16,0.33,9,18,0.44,17,48
"4350",5,"Jul",2017,6,0.35,7,15,0.33,16,18,0.44,18,47
"4351",5,"Jul",2017,7,0.35,14,16,0.33,25,18,0.45,20,47
"4352",5,"Jul",2017,8,0.36,16,16,0.36,24,18,0.47,21,48
"4353",5,"Jul",2017,9,0.39,16,15,0.39,20,18,0.49,22,51
"4354",5,"Jul",2017,10,0.42,15,16,0.41,18,18,0.52,23,53
"4355",5,"Jul",2017,11,0.45,16,16,0.44,17,17,0.55,24,57
"4356",5,"Jul",2017,12,0.47,18,17,0.46,20,18,0.59,31,64
"4357",5,"Jul",2017,13,0.49,NA,17,0.49,19,17,0.63,28,68
"4358",5,"Jul",2017,14,0.54,NA,17,0.52,21,17,0.67,26,75
"4359",5,"Jul",2017,15,0.56,19,17,0.55,20,17,0.7,25,80
"4360",5,"Jul",2017,16,0.57,17,18,0.56,20,18,0.73,22,80
"4361",5,"Jul",2017,17,0.57,17,17,0.58,21,18,0.74,21,82
"4362",5,"Jul",2017,18,0.59,19,17,0.6,23,18,0.78,26,83
"4363",5,"Jul",2017,19,0.66,22,17,0.65,26,18,0.83,27,84
"4364",5,"Jul",2017,20,0.71,22,17,0.71,28,18,0.87,27,84
"4365",5,"Jul",2017,21,0.71,21,17,0.76,28,18,0.89,26,85
"4366",5,"Jul",2017,22,0.72,20,17,0.8,29,19,0.87,27,85
"4367",5,"Jul",2017,23,0.7,19,17,0.81,27,19,0.84,30,85
"4368",5,"Jul",2017,24,0.7,21,17,0.81,29,19,0.82,30,85
"4369",6,"Jul",2017,1,0.7,21,18,0.82,29,19,0.81,30,84
"4370",6,"Jul",2017,2,0.67,21,18,0.8,27,19,0.76,31,84
"4371",6,"Jul",2017,3,0.6,20,18,0.78,29,19,0.7,34,85
"4372",6,"Jul",2017,4,0.53,20,18,0.74,25,19,0.63,31,84
"4373",6,"Jul",2017,5,0.49,22,18,0.69,26,18,0.6,29,85
"4374",6,"Jul",2017,6,0.49,23,19,0.69,31,18,0.62,30,85
"4375",6,"Jul",2017,7,0.57,28,19,0.76,36,18,0.67,35,86
"4376",6,"Jul",2017,8,0.64,29,20,0.86,42,19,0.76,37,86
"4377",6,"Jul",2017,9,0.73,33,20,0.96,40,19,0.81,36,85
"4378",6,"Jul",2017,10,0.84,34,21,1.09,46,20,0.88,34,84
"4379",6,"Jul",2017,11,0.96,34,23,1.26,47,22,0.93,32,82
"4380",6,"Jul",2017,12,1.03,30,23,1.48,47,23,0.96,28,72
"4381",6,"Jul",2017,13,1.08,27,25,1.69,41,25,0.99,29,68
"4382",6,"Jul",2017,14,1.09,22,25,1.87,47,27,0.97,27,61
"4383",6,"Jul",2017,15,1.03,24,25,1.93,38,27,0.92,29,50
"4384",6,"Jul",2017,16,1,24,25,1.98,36,27,0.82,30,41
"4385",6,"Jul",2017,17,0.92,21,25,1.98,33,27,0.75,30,34
"4386",6,"Jul",2017,18,0.82,23,25,1.99,38,27,0.68,33,32
"4387",6,"Jul",2017,19,0.72,24,24,1.98,38,27,0.63,33,31
"4388",6,"Jul",2017,20,0.68,24,24,1.84,30,27,0.59,30,30
"4389",6,"Jul",2017,21,0.65,22,23,1.71,29,26,0.55,29,29
"4390",6,"Jul",2017,22,0.63,23,23,1.55,28,26,0.5,32,28
"4391",6,"Jul",2017,23,0.6,25,23,1.46,30,26,0.47,35,28
"4392",6,"Jul",2017,24,0.56,24,23,1.33,27,26,0.46,36,28
"4393",7,"Jul",2017,1,0.52,18,23,1.2,25,25,0.44,30,29
"4394",7,"Jul",2017,2,0.48,16,22,1.05,26,26,0.43,20,29
"4395",7,"Jul",2017,3,0.43,13,23,0.86,21,26,0.41,20,29
"4396",7,"Jul",2017,4,0.38,14,23,0.74,17,26,0.39,13,29
"4397",7,"Jul",2017,5,0.34,13,23,0.62,21,26,0.39,14,29
"4398",7,"Jul",2017,6,0.31,15,23,0.55,22,26,0.39,28,29
"4399",7,"Jul",2017,7,0.29,20,22,0.5,30,26,0.4,35,28
"4400",7,"Jul",2017,8,0.3,24,22,0.5,35,26,0.43,36,28
"4401",7,"Jul",2017,9,0.34,26,22,0.51,33,26,0.44,32,25
"4402",7,"Jul",2017,10,0.37,26,20,0.54,31,25,0.46,32,24
"4403",7,"Jul",2017,11,0.4,24,18,0.6,32,23,0.47,31,21
"4404",7,"Jul",2017,12,0.44,24,17,0.63,NA,21,0.49,27,20
"4405",7,"Jul",2017,13,0.46,20,15,0.69,NA,19,0.51,27,18
"4406",7,"Jul",2017,14,0.49,20,14,NA,27,17,0.54,28,16
"4407",7,"Jul",2017,15,0.5,21,14,NA,30,16,0.54,31,15
"4408",7,"Jul",2017,16,0.51,24,13,NA,31,16,0.55,31,15
"4409",7,"Jul",2017,17,0.51,22,12,NA,27,15,0.57,27,14
"4410",7,"Jul",2017,18,0.52,20,12,NA,24,14,0.63,30,14
"4411",7,"Jul",2017,19,0.55,19,12,NA,20,14,0.7,25,15
"4412",7,"Jul",2017,20,0.57,16,13,1.04,18,14,0.75,26,15
"4413",7,"Jul",2017,21,0.6,18,12,1.02,22,14,0.77,22,15
"4414",7,"Jul",2017,22,0.64,21,13,0.99,25,14,0.77,24,15
"4415",7,"Jul",2017,23,0.66,26,13,0.98,31,14,0.78,32,16
"4416",7,"Jul",2017,24,0.65,20,13,0.92,27,14,0.78,29,15
"4417",8,"Jul",2017,1,0.66,22,13,0.89,24,14,0.76,25,15
"4418",8,"Jul",2017,2,0.65,22,13,0.84,22,14,0.71,23,15
"4419",8,"Jul",2017,3,0.62,17,13,0.82,22,14,0.65,21,15
"4420",8,"Jul",2017,4,0.61,22,13,0.81,25,14,0.59,22,15
"4421",8,"Jul",2017,5,0.58,25,12,0.76,19,13,0.57,20,15
"4422",8,"Jul",2017,6,0.54,16,12,0.72,19,13,0.56,23,14
"4423",8,"Jul",2017,7,0.51,15,12,0.67,26,13,0.56,25,14
"4424",8,"Jul",2017,8,0.5,17,12,0.64,20,13,0.56,28,14
"4425",8,"Jul",2017,9,0.48,19,11,0.61,21,13,0.59,28,15
"4426",8,"Jul",2017,10,0.48,16,11,0.6,20,12,0.61,23,16
"4427",8,"Jul",2017,11,0.49,13,11,0.61,19,12,0.65,21,16
"4428",8,"Jul",2017,12,0.5,13,11,0.61,17,12,0.68,19,17
"4429",8,"Jul",2017,13,0.53,12,11,0.62,17,12,0.72,19,18
"4430",8,"Jul",2017,14,0.55,12,12,0.66,18,12,0.75,22,19
"4431",8,"Jul",2017,15,0.56,12,12,0.67,19,12,0.77,21,19
"4432",8,"Jul",2017,16,0.56,12,12,0.67,19,12,0.76,22,19
"4433",8,"Jul",2017,17,0.54,12,12,0.66,20,12,0.74,23,19
"4434",8,"Jul",2017,18,0.54,12,12,0.66,19,12,0.73,23,19
"4435",8,"Jul",2017,19,0.53,13,12,0.64,20,12,0.7,23,19
"4436",8,"Jul",2017,20,0.53,16,11,0.63,21,12,0.69,26,18
"4437",8,"Jul",2017,21,0.52,16,11,0.63,21,12,0.68,26,18
"4438",8,"Jul",2017,22,0.52,15,11,0.64,22,12,0.66,24,18
"4439",8,"Jul",2017,23,0.53,16,10,0.64,20,12,0.64,23,17
"4440",8,"Jul",2017,24,0.53,13,10,0.65,21,11,0.64,24,17
"4441",9,"Jul",2017,1,0.53,12,10,0.66,20,12,0.63,22,17
"4442",9,"Jul",2017,2,0.52,13,10,0.68,21,12,0.61,14,17
"4443",9,"Jul",2017,3,0.51,11,10,0.67,18,12,0.59,14,17
"4444",9,"Jul",2017,4,0.48,13,10,0.66,16,12,0.57,24,17
"4445",9,"Jul",2017,5,0.45,10,10,0.63,11,12,0.55,21,18
"4446",9,"Jul",2017,6,0.43,11,10,0.58,9,12,0.54,23,18
"4447",9,"Jul",2017,7,0.4,11,10,0.55,10,12,0.53,25,18
"4448",9,"Jul",2017,8,0.39,12,10,0.52,15,12,0.52,24,17
"4449",9,"Jul",2017,9,0.37,13,10,0.51,21,12,0.51,NA,16
"4450",9,"Jul",2017,10,0.38,16,10,0.49,22,12,0.52,NA,15
"4451",9,"Jul",2017,11,0.4,17,10,0.5,21,12,NA,NA,15
"4452",9,"Jul",2017,12,0.43,19,10,0.55,24,12,NA,NA,15
"4453",9,"Jul",2017,13,0.48,20,10,0.63,26,12,NA,NA,15
"4454",9,"Jul",2017,14,0.54,21,10,0.75,27,12,NA,NA,14
"4455",9,"Jul",2017,15,0.6,23,11,0.82,30,12,NA,NA,15
"4456",9,"Jul",2017,16,0.65,24,11,0.89,32,13,NA,NA,15
"4457",9,"Jul",2017,17,0.71,24,12,0.97,30,13,NA,NA,16
"4458",9,"Jul",2017,18,0.74,21,12,1.02,25,13,NA,NA,15
"4459",9,"Jul",2017,19,0.77,22,12,1.05,26,13,NA,NA,15
"4460",9,"Jul",2017,20,0.79,25,12,1.07,29,13,NA,NA,15
"4461",9,"Jul",2017,21,0.8,25,12,1.09,31,13,NA,NA,15
"4462",9,"Jul",2017,22,0.8,23,12,1.07,30,13,NA,NA,15
"4463",9,"Jul",2017,23,0.79,23,12,1.08,29,13,NA,NA,15
"4464",9,"Jul",2017,24,0.76,19,12,1.05,25,14,NA,NA,16
"4465",10,"Jul",2017,1,0.73,16,12,1,21,14,NA,NA,15
"4466",10,"Jul",2017,2,0.69,14,12,0.93,19,14,NA,NA,16
"4467",10,"Jul",2017,3,0.63,11,12,0.88,18,14,NA,NA,16
"4468",10,"Jul",2017,4,0.56,10,12,0.79,15,14,NA,NA,16
"4469",10,"Jul",2017,5,0.49,11,12,0.69,14,13,NA,NA,15
"4470",10,"Jul",2017,6,0.43,13,12,0.63,19,13,NA,NA,15
"4471",10,"Jul",2017,7,0.4,18,12,0.63,24,14,NA,NA,15
"4472",10,"Jul",2017,8,0.45,21,12,0.71,32,14,NA,NA,15
"4473",10,"Jul",2017,9,0.5,22,12,0.8,34,15,NA,NA,15
"4474",10,"Jul",2017,10,0.54,22,13,0.93,33,15,NA,NA,15
"4475",10,"Jul",2017,11,0.57,20,13,1.09,32,16,NA,NA,15
"4476",10,"Jul",2017,12,0.61,20,13,1.28,33,17,NA,NA,15
"4477",10,"Jul",2017,13,0.66,18,13,1.51,31,17,NA,NA,14
"4478",10,"Jul",2017,14,0.71,16,12,1.68,28,18,NA,NA,14
"4479",10,"Jul",2017,15,0.73,16,12,1.81,28,18,NA,22,13
"4480",10,"Jul",2017,16,0.69,16,12,1.86,27,18,NA,22,12
"4481",10,"Jul",2017,17,0.65,18,12,1.9,28,18,NA,24,12
"4482",10,"Jul",2017,18,0.65,23,12,1.94,34,18,NA,30,12
"4483",10,"Jul",2017,19,0.71,25,12,2,34,19,NA,31,13
"4484",10,"Jul",2017,20,0.76,25,13,2,32,20,0.57,31,13
"4485",10,"Jul",2017,21,0.76,24,13,1.92,31,21,0.56,30,13
"4486",10,"Jul",2017,22,0.74,21,13,1.85,29,22,0.55,28,13
"4487",10,"Jul",2017,23,0.73,21,13,1.74,28,22,0.55,32,14
"4488",10,"Jul",2017,24,0.71,20,14,1.64,25,23,0.55,23,14
"4489",11,"Jul",2017,1,0.69,16,14,1.49,21,23,0.55,16,14
"4490",11,"Jul",2017,2,0.63,11,15,1.31,17,23,0.52,14,14
"4491",11,"Jul",2017,3,0.53,9,15,1.09,15,23,0.49,11,14
"4492",11,"Jul",2017,4,0.43,12,15,0.9,14,23,0.45,8,14
"4493",11,"Jul",2017,5,0.37,15,16,0.75,17,24,0.43,10,14
"4494",11,"Jul",2017,6,0.35,19,16,0.63,22,24,0.42,21,15
"4495",11,"Jul",2017,7,0.34,23,16,0.57,32,25,0.42,34,15
"4496",11,"Jul",2017,8,0.36,27,17,0.58,40,25,0.45,36,16
"4497",11,"Jul",2017,9,0.42,29,17,0.63,40,26,0.5,35,16
"4498",11,"Jul",2017,10,0.5,30,18,0.72,44,27,0.55,33,17
"4499",11,"Jul",2017,11,0.56,32,18,0.81,42,27,0.57,34,17
"4500",11,"Jul",2017,12,0.6,29,19,0.9,35,27,0.6,27,18
"4501",11,"Jul",2017,13,0.62,22,20,1.02,28,28,0.62,27,18
"4502",11,"Jul",2017,14,0.66,16,20,1.06,22,27,0.63,29,19
"4503",11,"Jul",2017,15,0.69,NA,20,1.07,24,27,0.64,27,20
"4504",11,"Jul",2017,16,0.64,14,20,1.02,24,27,0.62,27,21
"4505",11,"Jul",2017,17,0.57,17,20,0.99,27,27,0.59,32,22
"4506",11,"Jul",2017,18,0.5,22,20,0.96,33,27,0.56,32,23
"4507",11,"Jul",2017,19,0.45,26,20,0.94,31,27,0.58,36,23
"4508",11,"Jul",2017,20,0.46,28,20,0.91,34,26,0.57,32,24
"4509",11,"Jul",2017,21,0.47,24,20,0.83,32,26,0.58,30,24
"4510",11,"Jul",2017,22,0.48,25,20,0.8,29,26,0.58,32,24
"4511",11,"Jul",2017,23,0.48,24,20,0.77,30,26,0.59,31,24
"4512",11,"Jul",2017,24,0.49,17,20,0.73,22,25,0.59,25,24
"4513",12,"Jul",2017,1,0.48,18,19,0.69,23,26,0.57,23,24
"4514",12,"Jul",2017,2,0.46,11,19,0.63,18,26,0.56,19,24
"4515",12,"Jul",2017,3,0.43,7,19,0.56,13,26,0.53,15,24
"4516",12,"Jul",2017,4,0.39,9,19,0.49,8,26,0.5,11,24
"4517",12,"Jul",2017,5,0.35,13,18,0.44,8,25,0.49,17,25
"4518",12,"Jul",2017,6,0.32,11,18,0.42,14,25,0.49,20,24
"4519",12,"Jul",2017,7,0.32,11,18,0.42,20,25,0.49,20,25
"4520",12,"Jul",2017,8,0.34,13,17,0.48,24,24,0.52,22,24
"4521",12,"Jul",2017,9,0.37,14,16,0.51,24,23,0.57,26,24
"4522",12,"Jul",2017,10,0.41,14,16,0.54,26,22,0.61,25,24
"4523",12,"Jul",2017,11,0.46,13,15,0.57,22,21,0.64,24,24
"4524",12,"Jul",2017,12,0.53,13,14,0.59,19,20,0.67,19,23
"4525",12,"Jul",2017,13,0.6,12,13,0.63,20,19,0.69,19,23
"4526",12,"Jul",2017,14,0.64,11,13,0.65,20,18,0.7,19,23
"4527",12,"Jul",2017,15,0.67,11,13,0.64,17,18,0.72,20,23
"4528",12,"Jul",2017,16,0.69,11,13,0.6,22,18,0.73,24,23
"4529",12,"Jul",2017,17,0.71,10,13,0.58,23,18,0.74,21,23
"4530",12,"Jul",2017,18,0.73,11,13,0.57,22,18,0.78,25,23
"4531",12,"Jul",2017,19,0.75,10,13,0.56,22,18,0.85,24,24
"4532",12,"Jul",2017,20,0.74,10,13,0.57,17,19,0.88,20,24
"4533",12,"Jul",2017,21,0.74,9,13,0.56,15,19,0.91,19,25
"4534",12,"Jul",2017,22,0.76,9,13,0.57,17,19,0.92,18,25
"4535",12,"Jul",2017,23,0.75,8,13,0.57,15,18,0.93,17,26
"4536",12,"Jul",2017,24,0.72,7,13,0.56,13,18,0.9,19,26
"4537",13,"Jul",2017,1,0.67,7,14,0.55,12,18,0.86,22,26
"4538",13,"Jul",2017,2,0.63,6,14,0.53,10,18,0.79,22,26
"4539",13,"Jul",2017,3,0.57,5,14,0.51,8,18,0.69,22,27
"4540",13,"Jul",2017,4,0.51,4,14,0.5,8,18,0.64,21,27
"4541",13,"Jul",2017,5,0.47,5,15,0.49,7,18,0.6,21,27
"4542",13,"Jul",2017,6,0.42,7,15,0.47,8,18,0.58,22,28
"4543",13,"Jul",2017,7,0.42,10,15,0.48,19,19,0.58,20,28
"4544",13,"Jul",2017,8,0.45,12,16,0.5,25,19,0.61,22,29
"4545",13,"Jul",2017,9,0.49,14,17,0.52,20,20,0.65,25,29
"4546",13,"Jul",2017,10,0.54,15,17,0.54,21,20,0.68,25,30
"4547",13,"Jul",2017,11,0.59,15,18,0.56,21,20,0.71,23,31
"4548",13,"Jul",2017,12,0.64,14,19,0.58,19,21,0.75,24,32
"4549",13,"Jul",2017,13,0.69,15,20,0.61,21,22,0.78,25,34
"4550",13,"Jul",2017,14,0.74,16,21,0.62,20,22,0.82,32,36
"4551",13,"Jul",2017,15,0.79,19,22,0.66,28,23,0.86,34,38
"4552",13,"Jul",2017,16,0.8,16,22,0.68,24,23,0.88,31,39
"4553",13,"Jul",2017,17,0.81,19,23,0.7,31,24,0.91,35,40
"4554",13,"Jul",2017,18,0.87,24,24,0.74,36,24,0.99,40,41
"4555",13,"Jul",2017,19,0.96,26,25,0.91,44,25,1.14,46,43
"4556",13,"Jul",2017,20,0.99,20,27,0.99,37,26,1.14,35,44
"4557",13,"Jul",2017,21,0.97,13,28,1.06,27,27,1.11,26,44
"4558",13,"Jul",2017,22,0.94,8,28,1.14,19,28,1.06,18,44
"4559",13,"Jul",2017,23,0.87,8,28,1.21,18,28,0.97,18,43
"4560",13,"Jul",2017,24,0.82,7,28,1.26,16,29,0.89,11,42
"4561",14,"Jul",2017,1,0.75,5,28,1.26,14,29,0.81,8,42
"4562",14,"Jul",2017,2,0.63,6,28,1.24,15,30,0.68,7,41
"4563",14,"Jul",2017,3,0.48,6,27,1.06,13,31,0.49,6,41
"4564",14,"Jul",2017,4,0.39,5,27,0.98,14,32,0.43,5,40
"4565",14,"Jul",2017,5,0.34,7,26,0.89,12,32,0.42,11,39
"4566",14,"Jul",2017,6,0.31,8,26,0.81,18,NA,0.41,20,39
"4567",14,"Jul",2017,7,0.29,10,26,0.72,19,NA,0.41,19,38
"4568",14,"Jul",2017,8,0.3,12,25,0.67,23,NA,0.42,22,37
"4569",14,"Jul",2017,9,0.31,15,25,0.65,23,NA,0.42,24,37
"4570",14,"Jul",2017,10,0.34,17,24,0.67,30,NA,0.43,26,36
"4571",14,"Jul",2017,11,0.37,15,23,0.72,32,NA,0.44,28,35
"4572",14,"Jul",2017,12,0.39,15,23,0.76,26,NA,0.45,NA,33
"4573",14,"Jul",2017,13,0.41,14,22,0.79,24,NA,0.46,NA,32
"4574",14,"Jul",2017,14,0.42,12,22,0.82,26,NA,0.47,22,30
"4575",14,"Jul",2017,15,0.43,12,21,0.84,20,NA,0.46,22,28
"4576",14,"Jul",2017,16,0.43,13,20,0.85,23,NA,0.45,19,26
"4577",14,"Jul",2017,17,0.44,16,18,0.87,25,NA,0.44,21,24
"4578",14,"Jul",2017,18,0.42,16,17,0.85,26,NA,0.42,27,21
"4579",14,"Jul",2017,19,0.42,14,15,0.81,19,NA,0.43,24,19
"4580",14,"Jul",2017,20,0.42,17,13,0.77,17,NA,0.43,21,17
"4581",14,"Jul",2017,21,0.43,15,12,0.74,17,NA,0.41,20,16
"4582",14,"Jul",2017,22,0.45,16,12,0.72,18,NA,0.4,19,16
"4583",14,"Jul",2017,23,0.46,15,12,0.67,17,NA,0.39,21,16
"4584",14,"Jul",2017,24,0.46,9,13,0.63,16,NA,0.38,17,17
"4585",15,"Jul",2017,1,0.44,8,13,0.59,13,NA,0.38,18,17
"4586",15,"Jul",2017,2,0.43,7,13,0.56,15,NA,0.38,16,18
"4587",15,"Jul",2017,3,0.43,8,13,0.55,15,NA,0.37,17,18
"4588",15,"Jul",2017,4,0.42,8,14,0.55,13,NA,0.37,15,19
"4589",15,"Jul",2017,5,0.41,9,14,0.54,14,19,0.38,16,19
"4590",15,"Jul",2017,6,0.4,11,15,0.54,15,19,0.41,16,20
"4591",15,"Jul",2017,7,0.41,12,15,0.58,17,19,0.42,15,20
"4592",15,"Jul",2017,8,0.45,13,15,0.61,17,19,0.45,16,21
"4593",15,"Jul",2017,9,0.51,14,16,0.68,20,19,0.47,15,21
"4594",15,"Jul",2017,10,0.59,15,16,0.74,20,19,0.49,14,21
"4595",15,"Jul",2017,11,0.67,16,16,0.78,21,19,0.57,21,22
"4596",15,"Jul",2017,12,0.73,15,17,0.84,21,19,0.63,19,24
"4597",15,"Jul",2017,13,0.77,11,18,0.9,20,20,0.67,18,25
"4598",15,"Jul",2017,14,0.79,10,18,0.93,17,19,0.67,16,24
"4599",15,"Jul",2017,15,0.81,11,18,0.94,20,19,0.67,15,23
"4600",15,"Jul",2017,16,0.77,10,18,0.93,17,19,0.66,10,23
"4601",15,"Jul",2017,17,0.71,9,17,0.87,17,19,0.63,10,23
"4602",15,"Jul",2017,18,0.63,10,17,0.83,18,19,0.61,10,22
"4603",15,"Jul",2017,19,0.56,12,17,0.79,19,19,0.52,15,22
"4604",15,"Jul",2017,20,0.51,15,17,0.75,23,NA,0.44,18,21
"4605",15,"Jul",2017,21,0.48,11,17,0.72,21,NA,0.39,17,20
"4606",15,"Jul",2017,22,0.45,10,16,0.68,18,NA,0.36,14,20
"4607",15,"Jul",2017,23,0.42,7,16,0.63,15,NA,0.34,9,19
"4608",15,"Jul",2017,24,0.4,6,15,0.59,12,NA,0.31,7,19
"4609",16,"Jul",2017,1,0.38,6,15,0.56,13,NA,0.3,8,18
"4610",16,"Jul",2017,2,0.36,6,15,0.53,11,NA,0.29,6,18
"4611",16,"Jul",2017,3,0.34,5,14,0.49,10,NA,0.27,4,17
"4612",16,"Jul",2017,4,0.3,3,14,0.45,8,NA,0.26,3,17
"4613",16,"Jul",2017,5,0.27,3,13,0.4,8,NA,0.25,4,16
"4614",16,"Jul",2017,6,0.24,4,13,0.36,9,NA,0.23,5,15
"4615",16,"Jul",2017,7,0.23,5,12,0.34,10,NA,0.23,6,14
"4616",16,"Jul",2017,8,0.22,6,11,0.34,12,NA,0.23,6,14
"4617",16,"Jul",2017,9,0.21,6,10,0.33,13,NA,0.23,6,13
"4618",16,"Jul",2017,10,0.21,7,9,0.33,13,NA,0.23,4,12
"4619",16,"Jul",2017,11,0.21,7,9,0.33,12,NA,0.23,4,10
"4620",16,"Jul",2017,12,0.22,8,7,0.34,15,NA,0.23,5,9
"4621",16,"Jul",2017,13,0.25,9,6,0.35,16,NA,0.24,7,7
"4622",16,"Jul",2017,14,0.26,7,6,0.37,15,NA,0.24,7,6
"4623",16,"Jul",2017,15,0.28,7,6,0.37,15,NA,0.25,7,7
"4624",16,"Jul",2017,16,0.29,8,6,0.37,16,NA,0.25,5,7
"4625",16,"Jul",2017,17,0.31,9,7,0.38,16,NA,0.25,7,8
"4626",16,"Jul",2017,18,0.32,11,7,0.38,18,NA,0.25,10,8
"4627",16,"Jul",2017,19,0.35,12,8,0.4,20,NA,0.26,13,9
"4628",16,"Jul",2017,20,0.36,13,8,0.41,21,NA,0.27,19,9
"4629",16,"Jul",2017,21,0.4,14,8,0.41,22,NA,0.27,14,9
"4630",16,"Jul",2017,22,0.41,14,8,0.41,23,NA,0.28,24,9
"4631",16,"Jul",2017,23,0.42,12,8,0.42,20,NA,0.28,18,10
"4632",16,"Jul",2017,24,0.43,11,9,0.42,17,NA,0.29,15,10
"4633",17,"Jul",2017,1,0.43,9,8,0.43,17,NA,0.3,13,10
"4634",17,"Jul",2017,2,0.41,6,8,0.43,12,NA,0.3,10,10
"4635",17,"Jul",2017,3,0.38,6,9,0.41,10,NA,0.3,9,10
"4636",17,"Jul",2017,4,0.36,5,9,0.4,9,NA,0.3,10,11
"4637",17,"Jul",2017,5,0.31,5,9,0.39,9,NA,0.3,8,11
"4638",17,"Jul",2017,6,0.28,8,9,0.37,12,NA,0.29,17,11
"4639",17,"Jul",2017,7,0.27,15,9,0.39,23,NA,0.3,27,11
"4640",17,"Jul",2017,8,0.29,21,9,0.44,29,NA,0.32,36,11
"4641",17,"Jul",2017,9,0.33,21,10,0.51,29,NA,0.38,40,13
"4642",17,"Jul",2017,10,0.37,21,11,0.58,32,NA,0.44,37,14
"4643",17,"Jul",2017,11,0.42,21,11,0.65,30,NA,0.48,33,15
"4644",17,"Jul",2017,12,0.45,17,12,0.7,26,NA,0.49,25,16
"4645",17,"Jul",2017,13,0.48,15,13,0.72,23,NA,0.51,25,16
"4646",17,"Jul",2017,14,0.51,15,13,0.75,24,NA,0.54,25,17
"4647",17,"Jul",2017,15,0.52,15,13,0.76,22,NA,0.53,25,17
"4648",17,"Jul",2017,16,0.51,15,13,0.74,25,NA,0.51,26,18
"4649",17,"Jul",2017,17,0.49,16,13,0.7,28,NA,0.46,26,18
"4650",17,"Jul",2017,18,0.48,19,14,0.68,30,NA,0.43,35,18
"4651",17,"Jul",2017,19,0.46,NA,14,0.71,35,NA,0.45,39,18
"4652",17,"Jul",2017,20,0.46,NA,14,0.76,34,NA,0.53,41,19
"4653",17,"Jul",2017,21,NA,NA,14,0.84,34,NA,0.58,41,20
"4654",17,"Jul",2017,22,NA,25,14,0.93,36,NA,0.62,39,21
"4655",17,"Jul",2017,23,NA,26,14,1.02,35,NA,0.67,40,22
"4656",17,"Jul",2017,24,NA,25,14,1.11,34,NA,0.7,42,23
"4657",18,"Jul",2017,1,NA,23,NA,1.11,31,NA,0.73,39,24
"4658",18,"Jul",2017,2,NA,20,NA,1.08,27,NA,0.72,34,25
"4659",18,"Jul",2017,3,0.93,18,NA,1.01,25,NA,0.68,29,26
"4660",18,"Jul",2017,4,0.87,17,NA,0.92,23,NA,0.6,28,26
"4661",18,"Jul",2017,5,0.81,16,NA,0.84,20,NA,0.53,25,27
"4662",18,"Jul",2017,6,0.65,19,NA,0.73,23,NA,0.48,34,27
"4663",18,"Jul",2017,7,0.57,21,NA,0.63,27,NA,0.45,35,27
"4664",18,"Jul",2017,8,0.54,24,NA,0.54,30,NA,0.47,44,28
"4665",18,"Jul",2017,9,0.55,25,NA,0.55,33,NA,0.49,41,29
"4666",18,"Jul",2017,10,0.58,25,NA,0.57,32,NA,0.53,40,30
"4667",18,"Jul",2017,11,0.62,28,NA,0.58,34,NA,0.57,39,31
"4668",18,"Jul",2017,12,0.65,24,NA,0.6,33,NA,0.61,42,33
"4669",18,"Jul",2017,13,0.69,24,NA,0.81,NA,NA,0.69,41,35
"4670",18,"Jul",2017,14,0.72,22,NA,0.86,NA,NA,0.72,40,37
"4671",18,"Jul",2017,15,0.73,22,NA,0.88,34,NA,0.74,45,39
"4672",18,"Jul",2017,16,0.71,22,NA,0.86,29,NA,0.71,39,41
"4673",18,"Jul",2017,17,0.71,27,NA,0.81,27,NA,0.7,43,43
"4674",18,"Jul",2017,18,0.72,29,NA,0.8,34,NA,0.71,48,45
"4675",18,"Jul",2017,19,0.74,30,NA,0.78,37,NA,0.74,48,45
"4676",18,"Jul",2017,20,0.76,30,NA,0.78,38,NA,0.76,48,46
"4677",18,"Jul",2017,21,0.8,31,NA,0.65,35,NA,0.77,48,46
"4678",18,"Jul",2017,22,0.82,30,NA,0.62,34,NA,0.8,46,46
"4679",18,"Jul",2017,23,0.84,29,NA,0.61,29,NA,0.8,43,46
