"","dia","mes","anio","hora","co_centenario","no2_centenario","pm10_centenario","co_cordoba","no2_cordoba","pm10_cordoba","co_la_boca","no2_la_boca","pm10_la_boca"
"7094",24,"Oct",2018,14,0.41,NA,15,0.51,NA,21,0.39,25,21
"7095",24,"Oct",2018,15,0.44,NA,15,0.55,NA,20,0.4,24,20
"7096",24,"Oct",2018,16,0.45,NA,15,0.58,NA,20,0.4,26,20
"7097",24,"Oct",2018,17,0.44,NA,14,0.63,NA,20,0.42,29,20
"7098",24,"Oct",2018,18,0.43,NA,14,0.65,NA,20,0.42,28,20
"7099",24,"Oct",2018,19,0.43,NA,14,0.68,NA,19,0.42,28,19
"7100",24,"Oct",2018,20,0.44,NA,14,0.66,NA,19,0.42,27,19
"7101",24,"Oct",2018,21,0.45,NA,13,0.68,NA,19,0.42,26,20
"7102",24,"Oct",2018,22,0.47,NA,13,0.69,NA,18,0.42,28,20
"7103",24,"Oct",2018,23,0.47,NA,13,0.68,NA,18,0.4,18,20
"7104",24,"Oct",2018,24,0.5,NA,13,0.68,NA,17,0.42,25,20
"7105",25,"Oct",2018,1,0.51,NA,14,0.68,NA,18,0.44,22,21
"7106",25,"Oct",2018,2,0.51,NA,14,0.7,NA,19,0.43,23,22
"7107",25,"Oct",2018,3,0.49,NA,15,0.68,NA,20,0.41,18,22
"7108",25,"Oct",2018,4,0.46,NA,16,0.67,NA,20,0.39,16,22
"7109",25,"Oct",2018,5,0.43,NA,17,0.63,NA,20,0.38,19,22
"7110",25,"Oct",2018,6,0.41,NA,17,0.63,NA,20,0.38,22,22
"7111",25,"Oct",2018,7,0.42,NA,17,0.69,NA,20,0.42,19,22
"7112",25,"Oct",2018,8,0.46,NA,17,0.77,NA,21,0.43,20,22
"7113",25,"Oct",2018,9,0.53,NA,18,0.81,NA,21,0.43,19,23
"7114",25,"Oct",2018,10,0.56,NA,19,0.84,NA,23,0.43,20,23
"7115",25,"Oct",2018,11,0.58,NA,20,0.92,NA,25,0.44,20,24
"7116",25,"Oct",2018,12,0.63,NA,20,1,NA,26,0.44,15,24
"7117",25,"Oct",2018,13,0.68,NA,21,1.1,NA,27,0.45,12,24
"7118",25,"Oct",2018,14,0.68,15,21,1.17,NA,27,0.44,13,24
"7119",25,"Oct",2018,15,0.65,18,22,1.22,NA,28,0.41,17,25
"7120",25,"Oct",2018,16,0.57,22,23,1.17,NA,29,0.38,22,25
"7121",25,"Oct",2018,17,0.48,23,23,1.16,NA,30,0.35,18,25
"7122",25,"Oct",2018,18,0.44,24,24,1.19,NA,31,0.35,22,26
"7123",25,"Oct",2018,19,0.42,23,24,1.16,NA,33,0.37,26,27
"7124",25,"Oct",2018,20,0.43,24,24,1.13,NA,34,0.37,25,27
"7125",25,"Oct",2018,21,0.43,23,25,1.06,NA,34,0.38,25,27
"7126",25,"Oct",2018,22,0.45,24,25,1,NA,34,0.39,25,26
"7127",25,"Oct",2018,23,0.45,20,25,0.91,NA,34,0.39,22,26
"7128",25,"Oct",2018,24,0.44,18,25,0.89,NA,34,0.37,22,26
"7129",26,"Oct",2018,1,0.46,16,23,0.8,NA,32,0.36,11,25
"7130",26,"Oct",2018,2,0.48,19,22,0.71,NA,32,0.34,25,24
"7131",26,"Oct",2018,3,0.53,24,22,0.66,NA,31,0.33,30,24
"7132",26,"Oct",2018,4,0.57,24,22,0.63,NA,31,0.34,22,25
"7133",26,"Oct",2018,5,0.59,20,21,0.61,NA,32,0.34,16,25
"7134",26,"Oct",2018,6,0.6,17,21,0.58,NA,32,0.33,23,25
"7135",26,"Oct",2018,7,0.65,22,21,0.6,NA,32,0.34,25,25
"7136",26,"Oct",2018,8,0.76,24,21,0.64,NA,31,0.36,20,24
"7137",26,"Oct",2018,9,0.86,24,20,0.71,NA,31,0.38,20,23
"7138",26,"Oct",2018,10,0.93,20,19,0.78,NA,30,0.38,19,22
"7139",26,"Oct",2018,11,0.94,18,19,0.84,NA,29,0.37,16,21
"7140",26,"Oct",2018,12,0.95,16,18,0.9,NA,28,0.35,10,21
"7141",26,"Oct",2018,13,0.96,14,18,0.98,NA,28,0.35,13,21
"7142",26,"Oct",2018,14,0.98,14,19,1.06,NA,29,0.35,17,21
"7143",26,"Oct",2018,15,0.97,13,18,1.08,NA,28,0.35,22,21
"7144",26,"Oct",2018,16,0.93,20,19,1.04,NA,28,0.33,22,22
"7145",26,"Oct",2018,17,0.85,15,18,0.99,NA,29,0.34,22,22
"7146",26,"Oct",2018,18,0.79,13,18,0.95,NA,27,0.37,22,22
"7147",26,"Oct",2018,19,0.76,13,18,0.9,NA,26,0.4,17,22
"7148",26,"Oct",2018,20,0.75,17,17,0.86,NA,24,0.41,24,21
"7149",26,"Oct",2018,21,0.77,20,17,0.83,NA,24,0.42,24,21
"7150",26,"Oct",2018,22,0.82,21,17,0.77,NA,25,0.43,26,21
"7151",26,"Oct",2018,23,0.87,19,17,0.76,NA,25,0.45,28,21
"7152",26,"Oct",2018,24,0.91,19,18,0.78,NA,25,0.46,28,21
"7153",27,"Oct",2018,1,0.89,18,19,0.79,NA,26,0.44,26,22
"7154",27,"Oct",2018,2,0.88,18,20,0.8,NA,27,0.42,27,22
"7155",27,"Oct",2018,3,0.85,16,20,0.81,NA,27,0.4,25,22
"7156",27,"Oct",2018,4,0.8,14,20,0.79,NA,27,0.4,20,22
"7157",27,"Oct",2018,5,0.73,14,19,0.75,NA,27,0.39,14,21
"7158",27,"Oct",2018,6,0.64,14,19,0.73,NA,27,0.38,24,21
"7159",27,"Oct",2018,7,0.55,15,19,0.7,NA,26,0.38,23,21
"7160",27,"Oct",2018,8,0.45,17,19,0.69,NA,25,0.37,25,21
"7161",27,"Oct",2018,9,0.43,18,18,0.68,NA,24,0.37,14,20
"7162",27,"Oct",2018,10,0.39,11,18,0.66,NA,22,0.35,8,20
"7163",27,"Oct",2018,11,0.38,10,18,0.64,NA,22,0.33,13,19
"7164",27,"Oct",2018,12,0.37,12,18,0.66,NA,21,0.33,16,19
"7165",27,"Oct",2018,13,0.37,13,18,0.68,NA,21,0.32,15,19
"7166",27,"Oct",2018,14,0.37,9,18,0.7,NA,20,0.32,15,21
"7167",27,"Oct",2018,15,0.36,9,18,0.72,NA,19,0.3,15,20
"7168",27,"Oct",2018,16,0.35,10,17,0.71,NA,18,0.29,12,19
"7169",27,"Oct",2018,17,0.33,9,17,0.71,NA,16,0.29,12,18
"7170",27,"Oct",2018,18,0.33,9,17,0.73,NA,16,0.29,14,18
"7171",27,"Oct",2018,19,0.32,9,17,0.75,NA,17,0.3,14,18
"7172",27,"Oct",2018,20,0.33,12,17,0.77,NA,17,0.31,24,18
"7173",27,"Oct",2018,21,0.34,13,17,0.79,NA,16,0.32,22,17
"7174",27,"Oct",2018,22,0.35,13,16,0.81,NA,15,0.33,21,17
"7175",27,"Oct",2018,23,0.36,14,16,0.82,NA,15,0.32,10,17
"7176",27,"Oct",2018,24,0.37,14,15,0.84,NA,14,0.32,21,16
"7177",28,"Oct",2018,1,0.38,10,14,0.83,NA,14,0.33,20,16
"7178",28,"Oct",2018,2,0.39,10,14,0.79,NA,13,0.34,16,16
"7179",28,"Oct",2018,3,0.39,9,13,0.73,NA,12,0.34,7,15
"7180",28,"Oct",2018,4,0.38,9,13,0.67,NA,12,0.32,6,14
"7181",28,"Oct",2018,5,0.36,8,12,0.61,NA,11,0.31,9,14
"7182",28,"Oct",2018,6,0.34,12,12,0.55,NA,11,0.31,13,14
"7183",28,"Oct",2018,7,0.33,14,12,0.49,NA,12,0.32,17,14
"7184",28,"Oct",2018,8,0.32,9,12,0.41,NA,11,0.32,10,13
"7185",28,"Oct",2018,9,0.31,5,12,0.37,NA,11,0.31,6,13
"7186",28,"Oct",2018,10,0.3,5,11,0.34,NA,11,0.3,7,13
"7187",28,"Oct",2018,11,0.29,4,12,0.32,NA,11,0.29,7,13
"7188",28,"Oct",2018,12,0.3,6,11,0.31,NA,11,0.3,10,14
"7189",28,"Oct",2018,13,0.3,6,11,0.3,NA,11,0.3,11,13
"7190",28,"Oct",2018,14,0.3,5,12,0.28,NA,10,0.29,9,12
"7191",28,"Oct",2018,15,0.28,6,13,0.27,NA,10,0.28,11,12
"7192",28,"Oct",2018,16,0.27,6,12,0.28,NA,10,0.28,14,13
"7193",28,"Oct",2018,17,0.27,10,13,0.3,NA,10,0.29,17,13
"7194",28,"Oct",2018,18,0.28,11,12,0.33,NA,12,0.3,21,14
"7195",28,"Oct",2018,19,0.3,15,13,0.36,NA,12,0.32,25,15
"7196",28,"Oct",2018,20,0.31,15,13,0.4,NA,13,0.34,26,15
"7197",28,"Oct",2018,21,0.33,13,13,0.43,NA,13,0.36,21,15
"7198",28,"Oct",2018,22,0.35,13,13,0.46,NA,14,0.37,20,16
"7199",28,"Oct",2018,23,0.36,12,13,0.47,NA,14,0.39,23,16
"7200",28,"Oct",2018,24,0.38,10,13,0.49,NA,14,0.39,18,16
"7201",29,"Oct",2018,1,0.39,13,14,0.5,NA,14,0.38,19,16
"7202",29,"Oct",2018,2,0.38,10,14,0.48,NA,14,0.38,10,16
"7203",29,"Oct",2018,3,0.36,11,14,0.47,NA,14,0.36,12,16
"7204",29,"Oct",2018,4,0.33,6,13,0.43,NA,13,0.33,13,16
"7205",29,"Oct",2018,5,0.29,5,13,0.4,NA,13,0.31,9,16
"7206",29,"Oct",2018,6,0.27,8,14,0.38,NA,13,0.3,21,16
"7207",29,"Oct",2018,7,0.26,11,13,0.36,NA,13,0.31,21,17
"7208",29,"Oct",2018,8,0.26,11,13,0.34,NA,13,0.32,19,18
"7209",29,"Oct",2018,9,0.27,11,14,0.31,NA,13,0.34,24,19
"7210",29,"Oct",2018,10,0.28,11,14,0.3,NA,13,0.36,19,20
"7211",29,"Oct",2018,11,0.3,11,14,0.3,NA,14,0.37,18,21
"7212",29,"Oct",2018,12,0.32,11,14,0.29,NA,14,0.37,17,22
"7213",29,"Oct",2018,13,0.35,11,15,0.29,NA,14,0.38,16,22
"7214",29,"Oct",2018,14,0.37,11,14,0.3,NA,15,0.39,16,23
"7215",29,"Oct",2018,15,0.37,11,13,0.29,NA,16,0.39,18,24
"7216",29,"Oct",2018,16,0.38,14,14,0.3,NA,17,0.39,23,24
"7217",29,"Oct",2018,17,0.38,14,13,0.31,NA,17,0.38,25,25
"7218",29,"Oct",2018,18,0.39,15,14,0.32,NA,17,0.41,27,25
"7219",29,"Oct",2018,19,0.4,20,14,0.38,NA,18,0.43,30,25
"7220",29,"Oct",2018,20,0.42,27,14,0.45,NA,18,0.45,30,26
"7221",29,"Oct",2018,21,0.46,27,14,0.51,NA,18,0.47,27,26
"7222",29,"Oct",2018,22,0.5,25,15,0.54,NA,19,0.49,26,27
"7223",29,"Oct",2018,23,0.52,17,15,0.55,NA,18,0.49,15,27
"7224",29,"Oct",2018,24,0.5,9,15,0.53,NA,18,0.47,12,27
"7225",30,"Oct",2018,1,0.48,8,15,0.53,NA,18,0.45,14,27
"7226",30,"Oct",2018,2,0.46,6,15,0.52,NA,18,0.41,13,28
"7227",30,"Oct",2018,3,0.42,4,15,0.46,NA,18,0.37,6,28
"7228",30,"Oct",2018,4,0.37,4,15,0.38,NA,19,0.34,7,28
"7229",30,"Oct",2018,5,0.31,4,15,0.33,NA,19,0.31,8,29
"7230",30,"Oct",2018,6,0.25,7,15,0.29,NA,20,0.28,18,29
"7231",30,"Oct",2018,7,0.22,14,15,0.29,NA,20,0.3,23,29
"7232",30,"Oct",2018,8,0.26,20,15,0.32,NA,20,0.34,27,29
"7233",30,"Oct",2018,9,0.33,21,16,0.34,37,21,0.38,26,29
"7234",30,"Oct",2018,10,0.38,16,16,0.36,30,23,0.42,29,28
"7235",30,"Oct",2018,11,0.43,18,15,0.39,34,24,0.46,29,28
"7236",30,"Oct",2018,12,0.48,18,15,0.41,33,24,0.5,26,28
"7237",30,"Oct",2018,13,0.54,17,15,0.44,NA,24,0.54,25,28
"7238",30,"Oct",2018,14,0.58,13,15,0.46,NA,24,0.57,21,27
"7239",30,"Oct",2018,15,0.61,15,14,0.48,20,24,0.58,27,26
"7240",30,"Oct",2018,16,0.6,18,14,0.48,22,22,0.56,27,25
"7241",30,"Oct",2018,17,0.59,19,14,0.5,24,22,0.57,30,25
"7242",30,"Oct",2018,18,0.61,22,14,0.53,28,21,0.6,29,24
"7243",30,"Oct",2018,19,0.64,23,14,0.58,33,19,0.62,33,23
"7244",30,"Oct",2018,20,0.67,24,14,0.62,34,18,0.63,33,23
"7245",30,"Oct",2018,21,0.68,22,14,0.68,33,19,0.63,31,24
"7246",30,"Oct",2018,22,0.71,22,14,0.72,32,18,0.65,29,24
"7247",30,"Oct",2018,23,0.74,24,14,0.73,35,19,0.66,29,24
"7248",30,"Oct",2018,24,0.71,13,14,0.71,26,19,0.63,10,24
"7249",31,"Oct",2018,1,0.67,14,14,0.71,25,19,0.59,11,24
"7250",31,"Oct",2018,2,0.61,11,13,0.67,24,20,0.52,10,23
"7251",31,"Oct",2018,3,0.54,8,13,0.61,19,19,0.47,5,23
"7252",31,"Oct",2018,4,0.46,9,13,0.55,17,19,0.41,6,23
"7253",31,"Oct",2018,5,0.39,8,13,0.48,16,18,0.39,NA,23
"7254",31,"Oct",2018,6,0.33,11,13,0.44,21,18,0.35,NA,23
"7255",31,"Oct",2018,7,0.29,18,13,0.4,29,18,0.58,23,22
"7256",31,"Oct",2018,8,0.32,21,13,0.44,32,18,0.97,18,21
"7257",31,"Oct",2018,9,0.35,21,13,0.47,33,17,1.34,16,19
"7258",31,"Oct",2018,10,0.37,15,14,0.52,28,15,1.7,11,18
"7259",31,"Oct",2018,11,0.39,13,14,0.57,31,14,2.07,11,17
"7260",31,"Oct",2018,12,0.42,13,14,0.65,29,15,2.43,13,15
"7261",31,"Oct",2018,13,0.44,14,15,0.72,30,16,NA,13,14
"7262",31,"Oct",2018,14,0.46,13,15,0.81,31,16,NA,13,13
"7263",31,"Oct",2018,15,0.44,14,15,0.87,30,17,NA,14,13
"7264",31,"Oct",2018,16,0.42,15,16,0.89,29,18,NA,16,13
"7265",31,"Oct",2018,17,0.4,16,16,0.91,30,18,NA,15,12
"7266",31,"Oct",2018,18,0.39,16,16,0.94,28,20,NA,14,12
"7267",31,"Oct",2018,19,0.39,14,16,0.98,28,20,NA,16,12
"7268",31,"Oct",2018,20,0.38,13,15,0.98,27,21,NA,17,11
"7269",31,"Oct",2018,21,0.37,11,15,0.96,25,21,NA,18,10
"7270",31,"Oct",2018,22,0.37,13,15,0.91,27,21,NA,13,10
"7271",31,"Oct",2018,23,0.35,11,15,0.83,24,22,NA,9,10
"7272",31,"Oct",2018,24,0.33,9,16,0.76,18,23,NA,9,10
"7273",1,"Nov",2018,1,0.29,7,16,0.7,18,24,NA,6,11
"7274",1,"Nov",2018,2,0.26,5,17,0.62,15,24,NA,5,11
"7275",1,"Nov",2018,3,0.22,5,17,0.52,12,25,NA,4,12
"7276",1,"Nov",2018,4,0.19,3,17,0.43,14,25,NA,4,12
"7277",1,"Nov",2018,5,0.16,5,18,0.38,14,25,NA,6,12
"7278",1,"Nov",2018,6,0.13,7,18,0.35,21,26,NA,12,12
"7279",1,"Nov",2018,7,0.12,12,18,0.34,26,27,NA,16,13
"7280",1,"Nov",2018,8,0.15,16,18,0.39,30,27,NA,15,13
"7281",1,"Nov",2018,9,0.16,13,18,0.44,29,28,NA,15,14
"7282",1,"Nov",2018,10,0.19,14,18,0.48,28,29,NA,14,15
"7283",1,"Nov",2018,11,0.22,13,18,0.53,26,30,NA,12,16
"7284",1,"Nov",2018,12,0.24,13,19,0.62,32,31,NA,10,17
"7285",1,"Nov",2018,13,0.26,13,19,0.68,27,32,NA,14,19
"7286",1,"Nov",2018,14,0.29,NA,20,0.71,26,33,NA,19,20
"7287",1,"Nov",2018,15,NA,NA,20,0.73,26,34,NA,21,22
"7288",1,"Nov",2018,16,NA,NA,21,0.7,27,34,NA,23,23
"7289",1,"Nov",2018,17,NA,NA,22,0.68,27,34,NA,23,24
"7290",1,"Nov",2018,18,NA,19,22,0.68,25,34,NA,21,24
"7291",1,"Nov",2018,19,NA,16,22,0.68,25,35,NA,23,26
"7292",1,"Nov",2018,20,NA,16,23,0.65,26,36,NA,22,26
"7293",1,"Nov",2018,21,NA,15,23,0.66,24,36,NA,19,26
"7294",1,"Nov",2018,22,0.35,14,23,0.65,23,35,NA,22,26
"7295",1,"Nov",2018,23,0.35,16,23,0.64,24,35,NA,20,26
"7296",1,"Nov",2018,24,0.34,11,23,0.62,19,34,NA,20,26
"7297",2,"Nov",2018,1,0.33,10,23,0.59,16,34,NA,16,26
"7298",2,"Nov",2018,2,0.31,7,23,0.55,13,34,NA,14,26
"7299",2,"Nov",2018,3,0.28,6,23,0.5,11,34,NA,10,26
"7300",2,"Nov",2018,4,0.25,6,23,0.44,10,34,NA,9,27
"7301",2,"Nov",2018,5,0.23,7,23,0.37,9,34,NA,10,27
"7302",2,"Nov",2018,6,0.21,11,23,0.33,12,34,NA,16,27
"7303",2,"Nov",2018,7,0.19,11,23,0.31,17,34,NA,18,27
"7304",2,"Nov",2018,8,0.2,12,23,0.32,20,34,NA,17,28
"7305",2,"Nov",2018,9,0.2,14,24,0.33,21,34,NA,18,28
"7306",2,"Nov",2018,10,0.22,16,23,0.34,20,34,NA,18,29
"7307",2,"Nov",2018,11,0.24,13,23,0.35,15,33,NA,15,30
"7308",2,"Nov",2018,12,0.26,12,23,0.37,15,32,NA,15,31
"7309",2,"Nov",2018,13,0.28,15,23,0.42,20,31,NA,17,31
"7310",2,"Nov",2018,14,0.31,16,23,0.49,28,30,NA,21,31
"7311",2,"Nov",2018,15,0.33,17,23,0.55,23,29,NA,22,31
"7312",2,"Nov",2018,16,0.35,18,22,0.59,25,30,NA,25,32
"7313",2,"Nov",2018,17,0.36,20,22,0.61,23,29,NA,31,32
"7314",2,"Nov",2018,18,0.36,17,21,0.66,27,29,NA,25,33
"7315",2,"Nov",2018,19,0.37,21,21,0.69,25,29,NA,25,32
"7316",2,"Nov",2018,20,0.37,18,21,0.7,23,28,NA,19,32
"7317",2,"Nov",2018,21,0.38,16,21,0.69,20,28,NA,17,33
"7318",2,"Nov",2018,22,0.38,15,21,0.65,19,28,NA,15,33
"7319",2,"Nov",2018,23,0.37,12,21,0.59,16,28,NA,17,33
"7320",2,"Nov",2018,24,0.36,12,21,0.57,21,28,NA,17,32
"7321",3,"Nov",2018,1,0.36,11,20,0.55,18,28,NA,17,32
"7322",3,"Nov",2018,2,0.36,13,20,0.51,17,27,NA,12,31
"7323",3,"Nov",2018,3,0.36,10,20,0.48,13,27,NA,9,31
"7324",3,"Nov",2018,4,0.34,9,19,0.47,14,26,NA,13,30
"7325",3,"Nov",2018,5,0.32,9,19,0.46,9,26,NA,25,30
"7326",3,"Nov",2018,6,0.31,12,19,0.46,15,25,NA,23,30
"7327",3,"Nov",2018,7,0.31,16,18,0.49,16,24,NA,23,30
"7328",3,"Nov",2018,8,0.33,18,18,0.49,17,24,NA,21,29
"7329",3,"Nov",2018,9,0.34,17,17,0.52,18,22,NA,26,28
"7330",3,"Nov",2018,10,0.34,14,17,0.55,17,21,NA,24,28
"7331",3,"Nov",2018,11,0.36,20,17,0.61,26,20,NA,26,26
"7332",3,"Nov",2018,12,0.39,23,17,0.68,30,21,NA,26,25
"7333",3,"Nov",2018,13,0.42,19,17,0.76,36,21,NA,31,25
"7334",3,"Nov",2018,14,0.44,14,16,0.82,34,22,NA,33,26
"7335",3,"Nov",2018,15,0.44,17,17,0.86,33,22,NA,36,26
"7336",3,"Nov",2018,16,0.44,27,17,0.9,27,22,NA,30,25
"7337",3,"Nov",2018,17,0.45,22,17,0.91,19,21,NA,25,24
"7338",3,"Nov",2018,18,0.45,21,17,0.92,23,21,NA,23,23
"7339",3,"Nov",2018,19,0.45,21,17,0.93,32,21,NA,29,23
"7340",3,"Nov",2018,20,0.46,29,17,0.92,33,22,NA,31,23
"7341",3,"Nov",2018,21,0.49,32,17,0.91,31,21,NA,27,22
"7342",3,"Nov",2018,22,0.53,31,18,0.91,35,22,NA,33,22
"7343",3,"Nov",2018,23,0.59,33,18,0.9,34,22,NA,36,22
"7344",3,"Nov",2018,24,0.63,30,19,0.9,33,23,NA,35,22
"7345",4,"Nov",2018,1,0.64,25,19,0.86,21,22,NA,32,23
"7346",4,"Nov",2018,2,0.66,23,19,0.81,19,22,NA,31,23
"7347",4,"Nov",2018,3,0.66,22,20,0.75,18,23,NA,23,24
"7348",4,"Nov",2018,4,0.64,21,20,0.68,19,23,NA,33,24
"7349",4,"Nov",2018,5,0.62,25,20,0.61,19,23,NA,31,25
"7350",4,"Nov",2018,6,0.59,25,20,0.52,19,23,NA,29,25
"7351",4,"Nov",2018,7,0.55,19,21,0.46,21,25,NA,25,25
"7352",4,"Nov",2018,8,0.48,14,20,0.38,11,25,NA,22,25
"7353",4,"Nov",2018,9,0.44,9,20,0.36,8,25,NA,22,26
"7354",4,"Nov",2018,10,0.41,8,20,0.34,7,25,NA,18,25
"7355",4,"Nov",2018,11,0.38,8,20,0.32,9,24,NA,14,25
"7356",4,"Nov",2018,12,0.36,8,20,0.31,13,22,NA,13,25
"7357",4,"Nov",2018,13,0.33,8,19,0.3,15,21,NA,13,24
"7358",4,"Nov",2018,14,0.29,7,19,0.29,15,20,NA,14,23
"7359",4,"Nov",2018,15,0.27,9,18,0.26,9,18,NA,15,22
"7360",4,"Nov",2018,16,0.28,12,17,0.27,13,17,NA,16,21
"7361",4,"Nov",2018,17,0.28,9,17,0.28,18,17,NA,18,22
"7362",4,"Nov",2018,18,0.29,11,17,0.3,16,17,NA,11,23
"7363",4,"Nov",2018,19,0.29,14,16,0.32,22,18,NA,23,24
"7364",4,"Nov",2018,20,0.29,15,16,0.35,23,19,NA,32,23
"7365",4,"Nov",2018,21,0.31,20,15,0.38,25,19,NA,29,23
"7366",4,"Nov",2018,22,0.34,21,15,0.4,19,17,NA,28,23
"7367",4,"Nov",2018,23,0.37,23,14,0.41,19,16,NA,27,23
"7368",4,"Nov",2018,24,0.36,14,13,0.4,14,15,NA,17,23
"7369",5,"Nov",2018,1,0.36,9,14,0.39,14,15,NA,13,22
"7370",5,"Nov",2018,2,0.35,7,14,0.38,13,16,NA,10,24
"7371",5,"Nov",2018,3,0.34,6,13,0.36,9,16,NA,8,24
"7372",5,"Nov",2018,4,0.32,4,13,0.33,7,16,NA,10,24
"7373",5,"Nov",2018,5,0.29,7,13,0.29,7,15,NA,22,24
"7374",5,"Nov",2018,6,0.25,13,13,0.27,12,15,NA,24,24
"7375",5,"Nov",2018,7,0.21,17,13,0.26,15,14,NA,24,24
"7376",5,"Nov",2018,8,0.21,20,13,0.27,18,14,NA,23,24
"7377",5,"Nov",2018,9,0.24,21,13,0.27,16,15,NA,24,25
"7378",5,"Nov",2018,10,0.26,20,13,0.31,20,16,NA,21,26
"7379",5,"Nov",2018,11,0.3,20,13,0.36,23,16,NA,23,27
"7380",5,"Nov",2018,12,0.34,23,14,0.41,29,17,NA,27,28
"7381",5,"Nov",2018,13,0.39,24,14,0.48,32,18,NA,22,29
"7382",5,"Nov",2018,14,0.43,19,14,0.51,17,19,NA,21,29
"7383",5,"Nov",2018,15,0.45,17,14,0.57,20,19,NA,21,29
"7384",5,"Nov",2018,16,0.46,16,15,0.67,26,20,NA,21,30
"7385",5,"Nov",2018,17,0.46,16,15,0.71,25,21,NA,18,30
"7386",5,"Nov",2018,18,0.46,18,16,0.7,26,21,NA,22,29
"7387",5,"Nov",2018,19,0.47,21,16,0.7,32,21,NA,28,29
"7388",5,"Nov",2018,20,0.48,30,16,0.68,26,20,NA,34,30
"7389",5,"Nov",2018,21,0.49,34,16,0.66,29,21,NA,33,31
"7390",5,"Nov",2018,22,0.54,36,17,0.69,35,23,NA,32,32
"7391",5,"Nov",2018,23,0.58,35,18,0.69,33,26,NA,31,32
"7392",5,"Nov",2018,24,0.59,29,18,0.62,29,28,NA,29,33
"7393",6,"Nov",2018,1,0.58,20,18,0.61,23,29,NA,22,33
"7394",6,"Nov",2018,2,0.56,13,18,0.6,16,29,NA,17,32
"7395",6,"Nov",2018,3,0.54,13,18,0.57,17,29,NA,25,31
"7396",6,"Nov",2018,4,0.49,18,18,0.56,26,29,NA,26,31
"7397",6,"Nov",2018,5,0.44,15,19,0.54,23,30,NA,15,31
"7398",6,"Nov",2018,6,0.37,12,19,0.52,22,31,NA,17,31
"7399",6,"Nov",2018,7,0.32,13,19,0.49,21,32,NA,21,31
"7400",6,"Nov",2018,8,0.3,16,19,0.5,26,32,NA,22,30
"7401",6,"Nov",2018,9,0.31,22,20,0.49,26,31,NA,19,29
"7402",6,"Nov",2018,10,0.33,25,20,0.53,32,31,NA,22,29
"7403",6,"Nov",2018,11,0.35,NA,21,0.58,34,31,NA,23,29
"7404",6,"Nov",2018,12,0.34,NA,22,0.61,31,32,NA,28,29
"7405",6,"Nov",2018,13,0.34,6,22,0.65,33,33,NA,24,29
"7406",6,"Nov",2018,14,0.36,9,22,0.65,23,33,NA,19,29
"7407",6,"Nov",2018,15,NA,17,22,0.67,26,32,NA,19,28
"7408",6,"Nov",2018,16,NA,17,22,0.64,19,32,NA,23,27
"7409",6,"Nov",2018,17,NA,20,22,0.64,25,31,NA,24,27
"7410",6,"Nov",2018,18,NA,25,22,0.61,26,30,NA,24,27
"7411",6,"Nov",2018,19,NA,23,22,0.59,27,29,NA,25,26
"7412",6,"Nov",2018,20,NA,24,22,0.55,27,29,NA,26,25
"7413",6,"Nov",2018,21,0.46,22,22,0.53,29,28,NA,27,23
"7414",6,"Nov",2018,22,0.45,15,22,0.51,20,27,NA,17,24
"7415",6,"Nov",2018,23,0.44,13,22,0.46,16,26,NA,14,25
"7416",6,"Nov",2018,24,0.43,9,22,0.44,14,26,NA,15,25
"7417",7,"Nov",2018,1,0.41,9,22,0.41,13,25,NA,18,25
"7418",7,"Nov",2018,2,0.4,8,22,0.39,12,25,NA,19,25
"7419",7,"Nov",2018,3,0.4,10,22,0.36,13,25,NA,17,25
"7420",7,"Nov",2018,4,0.38,10,22,0.33,12,25,NA,25,24
"7421",7,"Nov",2018,5,0.35,8,22,0.3,19,25,NA,18,24
"7422",7,"Nov",2018,6,0.36,14,21,0.32,23,25,NA,26,23
"7423",7,"Nov",2018,7,0.36,19,21,0.37,26,24,NA,22,23
"7424",7,"Nov",2018,8,0.39,21,21,0.42,28,24,NA,21,23
"7425",7,"Nov",2018,9,0.42,19,21,0.44,26,24,NA,18,23
"7426",7,"Nov",2018,10,0.42,13,20,0.47,20,24,NA,17,23
"7427",7,"Nov",2018,11,0.4,9,20,0.5,23,25,NA,18,23
"7428",7,"Nov",2018,12,0.39,8,19,0.57,23,24,NA,19,22
"7429",7,"Nov",2018,13,0.4,10,18,0.59,21,23,NA,18,22
"7430",7,"Nov",2018,14,0.38,10,18,0.61,20,23,NA,17,22
"7431",7,"Nov",2018,15,0.37,14,18,0.62,24,24,NA,21,23
"7432",7,"Nov",2018,16,0.35,14,18,0.63,21,24,NA,20,24
"7433",7,"Nov",2018,17,0.34,17,18,0.66,22,25,NA,22,27
"7434",7,"Nov",2018,18,0.34,17,19,0.69,26,26,NA,26,29
"7435",7,"Nov",2018,19,0.35,17,19,0.7,22,27,NA,28,31
"7436",7,"Nov",2018,20,0.37,18,19,0.69,27,28,NA,25,31
"7437",7,"Nov",2018,21,0.39,21,19,0.69,26,28,NA,23,32
"7438",7,"Nov",2018,22,0.4,20,18,0.7,26,28,NA,27,30
"7439",7,"Nov",2018,23,0.43,24,17,0.69,26,26,NA,23,29
"7440",7,"Nov",2018,24,0.43,25,17,0.64,14,25,NA,12,29
"7441",8,"Nov",2018,1,0.42,19,18,0.59,8,26,NA,10,29
