"","dia","mes","anio","hora","co_centenario","no2_centenario","pm10_centenario","co_cordoba","no2_cordoba","pm10_cordoba","co_la_boca","no2_la_boca","pm10_la_boca"
"1054",13,"Feb",2019,22,0.23,18,18,0.63,20,23,0.44,20,41
"1055",13,"Feb",2019,23,0.24,18,18,0.64,19,23,0.44,19,40
"1056",13,"Feb",2019,24,0.25,14,18,0.63,19,22,0.44,20,39
"1057",14,"Feb",2019,1,0.25,11,17,0.62,17,22,0.43,20,38
"1058",14,"Feb",2019,2,0.26,9,16,0.56,10,22,0.43,19,37
"1059",14,"Feb",2019,3,0.25,13,16,0.51,10,21,0.42,15,37
"1060",14,"Feb",2019,4,0.23,9,16,0.45,15,21,0.4,19,36
"1061",14,"Feb",2019,5,0.21,8,16,0.4,13,21,0.4,19,36
"1062",14,"Feb",2019,6,0.2,13,16,0.37,13,21,0.39,18,36
"1063",14,"Feb",2019,7,0.22,18,16,0.35,18,21,0.41,20,36
"1064",14,"Feb",2019,8,0.26,20,16,0.36,22,24,0.45,18,40
"1065",14,"Feb",2019,9,0.31,21,16,0.39,26,25,0.52,23,38
"1066",14,"Feb",2019,10,0.37,21,16,0.44,26,25,0.56,23,37
"1067",14,"Feb",2019,11,0.44,25,16,0.52,29,24,0.62,26,37
"1068",14,"Feb",2019,12,0.48,26,16,0.62,31,23,0.67,23,34
"1069",14,"Feb",2019,13,0.53,NA,16,0.73,35,24,0.72,24,34
"1070",14,"Feb",2019,14,0.57,NA,17,0.88,39,25,0.73,23,33
"1071",14,"Feb",2019,15,0.58,21,17,0.97,31,26,0.72,19,31
"1072",14,"Feb",2019,16,0.54,14,17,1.02,26,26,0.68,19,24
"1073",14,"Feb",2019,17,0.49,15,17,1.02,25,26,0.64,24,24
"1074",14,"Feb",2019,18,0.43,19,18,1,23,26,0.6,21,25
"1075",14,"Feb",2019,19,0.37,17,17,0.99,29,26,0.56,20,24
"1076",14,"Feb",2019,20,0.36,20,17,0.94,25,26,0.53,23,25
"1077",14,"Feb",2019,21,0.36,22,17,0.88,25,25,0.48,32,26
"1078",14,"Feb",2019,22,0.37,25,17,0.77,27,26,0.48,29,25
"1079",14,"Feb",2019,23,0.38,27,17,0.71,29,26,0.5,27,25
"1080",14,"Feb",2019,24,0.42,27,17,0.68,28,26,0.51,29,25
"1081",15,"Feb",2019,1,0.49,25,18,0.68,28,27,0.5,24,25
"1082",15,"Feb",2019,2,0.53,23,18,0.68,26,26,0.51,22,25
"1083",15,"Feb",2019,3,0.6,24,18,0.62,18,27,0.52,23,26
"1084",15,"Feb",2019,4,0.61,21,19,0.58,15,26,0.52,28,26
"1085",15,"Feb",2019,5,0.67,23,19,0.55,13,26,0.54,23,26
"1086",15,"Feb",2019,6,0.72,23,20,0.59,29,26,0.63,25,27
"1087",15,"Feb",2019,7,0.81,25,21,0.7,31,27,0.73,23,29
"1088",15,"Feb",2019,8,0.9,31,22,0.79,37,26,0.82,28,29
"1089",15,"Feb",2019,9,0.93,38,24,0.87,46,28,0.89,39,32
"1090",15,"Feb",2019,10,0.94,36,24,0.93,42,28,0.9,26,33
"1091",15,"Feb",2019,11,0.89,23,25,1,37,30,0.9,24,33
"1092",15,"Feb",2019,12,0.89,25,26,1.07,40,30,0.91,28,33
"1093",15,"Feb",2019,13,0.85,30,26,1.16,45,30,0.9,28,34
"1094",15,"Feb",2019,14,0.79,38,27,1.11,36,31,0.81,36,34
"1095",15,"Feb",2019,15,0.69,33,27,1,30,31,0.7,35,35
"1096",15,"Feb",2019,16,0.56,29,28,0.9,27,31,0.6,31,37
"1097",15,"Feb",2019,17,0.47,29,29,0.8,24,30,0.53,36,37
"1098",15,"Feb",2019,18,0.42,29,29,0.72,24,30,0.5,33,36
"1099",15,"Feb",2019,19,0.41,36,29,0.68,31,30,0.5,33,37
"1100",15,"Feb",2019,20,0.4,38,30,0.64,34,31,0.5,29,37
"1101",15,"Feb",2019,21,0.4,26,30,0.6,32,30,0.5,27,36
"1102",15,"Feb",2019,22,0.4,22,30,0.62,34,30,0.51,26,37
"1103",15,"Feb",2019,23,0.4,21,30,0.62,26,30,0.51,28,37
"1104",15,"Feb",2019,24,0.41,22,30,0.61,31,29,0.53,30,37
"1105",16,"Feb",2019,1,0.43,26,29,0.62,32,28,0.54,28,37
"1106",16,"Feb",2019,2,0.44,24,29,0.62,32,29,0.58,28,38
"1107",16,"Feb",2019,3,0.46,25,28,0.61,30,28,0.61,27,38
"1108",16,"Feb",2019,4,0.46,23,28,0.62,33,28,0.65,30,39
"1109",16,"Feb",2019,5,0.48,27,28,0.61,37,29,0.68,29,39
"1110",16,"Feb",2019,6,0.52,27,27,0.64,36,29,0.73,28,38
"1111",16,"Feb",2019,7,0.58,28,26,0.62,26,29,0.75,28,38
"1112",16,"Feb",2019,8,0.59,25,25,0.59,20,27,0.74,23,35
"1113",16,"Feb",2019,9,0.56,17,23,0.56,16,25,0.71,22,32
"1114",16,"Feb",2019,10,0.54,14,22,0.53,13,24,0.66,22,31
"1115",16,"Feb",2019,11,0.52,14,21,0.51,13,23,0.61,18,31
"1116",16,"Feb",2019,12,0.5,17,21,0.46,15,22,0.55,17,31
"1117",16,"Feb",2019,13,0.46,14,20,0.43,22,21,0.49,14,30
"1118",16,"Feb",2019,14,0.4,14,20,0.35,13,20,0.41,13,29
"1119",16,"Feb",2019,15,0.32,17,19,0.35,18,20,0.37,13,28
"1120",16,"Feb",2019,16,0.28,14,18,0.36,16,20,0.34,10,28
"1121",16,"Feb",2019,17,0.27,11,18,0.37,16,20,0.34,14,27
"1122",16,"Feb",2019,18,0.26,12,17,0.39,18,19,0.34,14,26
"1123",16,"Feb",2019,19,0.25,13,17,0.4,19,20,0.34,16,26
"1124",16,"Feb",2019,20,0.26,17,16,0.44,24,20,0.34,18,25
"1125",16,"Feb",2019,21,0.28,21,16,0.46,25,20,0.35,18,25
"1126",16,"Feb",2019,22,0.31,20,17,0.52,27,21,0.36,22,25
"1127",16,"Feb",2019,23,0.33,17,17,0.55,24,22,0.39,22,25
"1128",16,"Feb",2019,24,0.35,15,17,0.57,23,24,0.42,20,25
"1129",17,"Feb",2019,1,0.37,14,17,0.6,25,24,0.43,23,25
"1130",17,"Feb",2019,2,0.39,13,17,0.61,23,25,0.44,19,24
"1131",17,"Feb",2019,3,0.39,13,16,0.61,15,25,0.45,15,24
"1132",17,"Feb",2019,4,0.39,12,16,0.58,16,25,0.46,15,23
"1133",17,"Feb",2019,5,0.35,7,16,0.53,13,26,0.46,9,22
"1134",17,"Feb",2019,6,0.32,7,15,0.48,11,26,0.44,10,23
"1135",17,"Feb",2019,7,0.3,7,15,0.44,10,25,0.42,11,21
"1136",17,"Feb",2019,8,0.28,7,14,0.41,7,24,0.41,11,20
"1137",17,"Feb",2019,9,0.26,5,14,0.37,6,24,0.4,10,20
"1138",17,"Feb",2019,10,0.25,5,13,0.34,6,23,0.39,12,20
"1139",17,"Feb",2019,11,0.25,5,13,0.33,6,23,0.39,13,20
"1140",17,"Feb",2019,12,0.24,5,13,0.32,6,23,0.39,13,19
"1141",17,"Feb",2019,13,0.24,6,12,0.32,8,22,0.4,9,19
"1142",17,"Feb",2019,14,0.24,5,12,0.32,17,21,0.4,7,19
"1143",17,"Feb",2019,15,0.24,5,12,0.31,12,20,0.39,6,19
"1144",17,"Feb",2019,16,0.23,6,11,0.31,8,20,0.38,7,18
"1145",17,"Feb",2019,17,0.22,6,11,0.31,10,19,0.38,8,18
"1146",17,"Feb",2019,18,0.21,10,11,0.31,9,19,0.38,12,19
"1147",17,"Feb",2019,19,0.21,14,11,0.34,16,19,0.39,14,20
"1148",17,"Feb",2019,20,0.21,15,11,0.37,20,21,0.41,13,22
"1149",17,"Feb",2019,21,0.23,18,11,0.41,20,21,0.42,15,22
"1150",17,"Feb",2019,22,0.24,15,10,0.45,18,24,0.43,14,22
"1151",17,"Feb",2019,23,0.27,15,10,0.5,21,25,0.47,20,22
"1152",17,"Feb",2019,24,0.29,19,10,0.53,16,24,0.5,18,22
"1153",18,"Feb",2019,1,0.31,12,10,0.55,14,23,0.51,14,22
"1154",18,"Feb",2019,2,0.32,9,10,0.55,17,21,0.52,13,22
"1155",18,"Feb",2019,3,0.32,10,10,0.54,14,22,0.5,13,23
"1156",18,"Feb",2019,4,0.3,5,10,0.5,10,22,0.48,11,23
"1157",18,"Feb",2019,5,0.28,4,10,0.48,12,22,0.46,11,23
"1158",18,"Feb",2019,6,0.26,5,10,0.44,11,21,0.45,10,22
"1159",18,"Feb",2019,7,0.24,7,10,0.41,8,21,0.42,13,22
"1160",18,"Feb",2019,8,0.23,9,10,0.39,8,21,0.41,12,23
"1161",18,"Feb",2019,9,0.23,8,10,0.38,9,21,0.42,14,24
"1162",18,"Feb",2019,10,0.24,8,10,0.38,8,22,0.42,13,25
"1163",18,"Feb",2019,11,0.26,9,10,0.38,8,22,0.43,16,26
"1164",18,"Feb",2019,12,0.28,10,11,0.39,NA,22,0.45,17,26
"1165",18,"Feb",2019,13,0.3,10,11,0.4,NA,23,0.46,19,27
"1166",18,"Feb",2019,14,0.32,10,11,0.41,12,24,0.47,16,28
"1167",18,"Feb",2019,15,0.33,9,11,0.42,11,24,0.47,13,28
"1168",18,"Feb",2019,16,0.34,10,12,0.49,17,24,0.46,11,29
"1169",18,"Feb",2019,17,0.34,9,12,0.51,15,25,0.47,13,30
"1170",18,"Feb",2019,18,0.35,11,12,0.51,14,24,0.47,15,31
"1171",18,"Feb",2019,19,0.35,14,12,0.51,18,24,0.49,16,32
"1172",18,"Feb",2019,20,0.37,18,12,0.51,21,23,0.5,16,31
"1173",18,"Feb",2019,21,0.4,21,13,0.52,18,24,0.53,20,31
"1174",18,"Feb",2019,22,0.43,22,13,0.54,22,22,0.56,23,32
"1175",18,"Feb",2019,23,0.46,20,13,0.55,21,23,0.59,22,33
"1176",18,"Feb",2019,24,0.49,21,14,0.52,21,23,0.6,18,34
"1177",19,"Feb",2019,1,0.51,20,14,0.52,19,24,0.61,16,36
"1178",19,"Feb",2019,2,0.51,16,15,0.52,13,26,0.61,20,37
"1179",19,"Feb",2019,3,0.49,9,15,0.5,10,26,0.58,15,35
"1180",19,"Feb",2019,4,0.46,8,15,0.48,10,25,0.55,15,36
"1181",19,"Feb",2019,5,0.41,7,15,0.47,12,25,0.51,16,37
"1182",19,"Feb",2019,6,0.36,10,15,0.45,13,25,0.49,17,37
"1183",19,"Feb",2019,7,0.33,15,15,0.45,17,25,0.49,18,38
"1184",19,"Feb",2019,8,0.32,18,16,0.5,23,26,0.5,14,38
"1185",19,"Feb",2019,9,0.31,18,16,0.53,22,28,0.5,15,37
"1186",19,"Feb",2019,10,0.31,16,16,0.53,19,27,0.5,18,37
"1187",19,"Feb",2019,11,0.34,25,17,0.55,22,27,0.54,28,36
"1188",19,"Feb",2019,12,0.38,27,17,0.57,26,28,0.58,38,40
"1189",19,"Feb",2019,13,0.41,21,19,0.58,22,29,0.6,37,40
"1190",19,"Feb",2019,14,0.44,22,20,0.6,24,29,0.61,25,42
"1191",19,"Feb",2019,15,0.46,20,21,0.61,25,31,0.58,24,43
"1192",19,"Feb",2019,16,0.46,19,22,0.56,23,31,0.57,21,43
"1193",19,"Feb",2019,17,0.46,17,23,0.54,23,32,0.57,19,43
"1194",19,"Feb",2019,18,0.47,20,24,0.55,25,33,0.57,24,43
"1195",19,"Feb",2019,19,0.47,22,25,0.56,27,33,0.58,28,43
"1196",19,"Feb",2019,20,0.48,23,27,0.56,28,33,0.58,27,44
"1197",19,"Feb",2019,21,0.49,25,29,0.58,30,33,0.59,26,44
"1198",19,"Feb",2019,22,0.52,27,30,0.59,29,32,0.63,29,44
"1199",19,"Feb",2019,23,0.55,30,31,0.59,31,30,0.67,28,43
"1200",19,"Feb",2019,24,0.56,33,33,0.61,32,34,0.7,29,44
"1201",20,"Feb",2019,1,0.58,34,33,0.62,32,37,0.74,30,44
"1202",20,"Feb",2019,2,0.58,26,34,0.63,29,36,0.75,30,44
"1203",20,"Feb",2019,3,0.57,25,35,0.63,28,37,0.74,29,45
"1204",20,"Feb",2019,4,0.55,23,36,0.64,24,39,0.73,26,49
"1205",20,"Feb",2019,5,0.52,20,38,0.62,20,39,0.71,27,49
"1206",20,"Feb",2019,6,0.49,24,39,0.62,27,41,0.69,30,49
"1207",20,"Feb",2019,7,0.46,30,40,0.62,33,42,0.69,35,49
"1208",20,"Feb",2019,8,0.47,33,41,0.63,36,43,0.71,40,49
"1209",20,"Feb",2019,9,0.48,33,42,0.65,37,42,0.72,38,50
"1210",20,"Feb",2019,10,0.5,33,43,0.68,38,44,0.74,38,52
"1211",20,"Feb",2019,11,0.52,30,44,0.7,31,48,0.75,43,55
"1212",20,"Feb",2019,12,0.53,26,45,0.7,25,49,0.76,33,52
"1213",20,"Feb",2019,13,0.54,22,45,0.73,31,NA,0.76,38,53
"1214",20,"Feb",2019,14,0.56,24,45,0.73,25,NA,0.74,34,54
"1215",20,"Feb",2019,15,0.56,23,45,0.73,26,NA,0.7,27,55
"1216",20,"Feb",2019,16,0.55,26,46,0.7,17,NA,0.64,25,57
"1217",20,"Feb",2019,17,0.51,23,46,0.66,15,NA,0.6,21,59
"1218",20,"Feb",2019,18,0.49,24,46,0.62,15,NA,0.57,23,61
"1219",20,"Feb",2019,19,0.48,25,45,0.6,21,NA,0.55,23,61
"1220",20,"Feb",2019,20,0.5,29,44,0.6,26,NA,0.56,31,61
"1221",20,"Feb",2019,21,0.54,32,43,0.6,30,NA,0.6,38,60
"1222",20,"Feb",2019,22,0.56,31,42,0.6,23,NA,0.64,33,61
"1223",20,"Feb",2019,23,0.58,30,41,0.59,22,NA,0.68,33,62
"1224",20,"Feb",2019,24,0.57,33,40,0.59,19,NA,0.72,28,62
"1225",21,"Feb",2019,1,0.56,34,40,0.6,20,NA,0.72,21,61
"1226",21,"Feb",2019,2,0.54,16,39,0.59,13,NA,0.72,23,60
"1227",21,"Feb",2019,3,0.51,12,38,0.57,12,NA,0.7,22,60
"1228",21,"Feb",2019,4,0.47,11,37,0.55,11,NA,0.65,16,56
"1229",21,"Feb",2019,5,0.41,10,36,0.51,12,NA,0.59,16,57
"1230",21,"Feb",2019,6,0.36,15,36,0.51,23,NA,0.52,21,58
"1231",21,"Feb",2019,7,0.32,12,36,0.51,25,NA,0.46,26,58
"1232",21,"Feb",2019,8,0.3,18,35,0.51,26,NA,0.42,23,57
"1233",21,"Feb",2019,9,0.28,19,34,0.52,22,NA,0.4,22,56
"1234",21,"Feb",2019,10,0.28,15,34,0.55,26,NA,0.39,23,54
"1235",21,"Feb",2019,11,0.27,13,32,0.59,29,NA,0.39,21,53
"1236",21,"Feb",2019,12,0.27,12,31,0.64,28,NA,0.39,21,52
"1237",21,"Feb",2019,13,0.27,NA,30,0.68,25,33,0.4,24,50
"1238",21,"Feb",2019,14,0.3,NA,29,0.71,27,32,0.41,26,48
"1239",21,"Feb",2019,15,0.37,23,28,0.76,30,32,0.43,24,47
"1240",21,"Feb",2019,16,0.43,23,27,0.83,31,32,0.44,20,44
"1241",21,"Feb",2019,17,0.49,26,26,0.88,31,32,0.46,26,41
"1242",21,"Feb",2019,18,0.56,30,26,0.91,32,32,0.49,28,40
"1243",21,"Feb",2019,19,0.63,35,26,0.96,33,32,0.51,29,40
"1244",21,"Feb",2019,20,0.63,38,25,0.97,40,37,0.52,31,40
"1245",21,"Feb",2019,21,0.64,42,25,0.99,34,40,0.54,32,40
"1246",21,"Feb",2019,22,0.66,34,24,0.97,27,40,0.54,28,39
"1247",21,"Feb",2019,23,0.65,28,24,0.96,31,39,0.54,30,37
"1248",21,"Feb",2019,24,0.64,24,24,0.93,28,40,0.54,25,37
"1249",22,"Feb",2019,1,0.63,23,23,0.89,27,37,0.54,21,37
"1250",22,"Feb",2019,2,0.61,12,23,0.82,15,33,0.53,21,36
"1251",22,"Feb",2019,3,0.58,10,23,0.74,11,33,0.52,21,36
"1252",22,"Feb",2019,4,0.55,7,23,0.68,8,33,0.51,24,37
"1253",22,"Feb",2019,5,0.52,7,23,0.63,9,34,0.5,23,38
"1254",22,"Feb",2019,6,0.49,9,22,0.59,12,33,0.5,21,37
"1255",22,"Feb",2019,7,0.48,15,21,0.54,16,31,0.5,21,37
"1256",22,"Feb",2019,8,0.48,21,21,0.5,19,31,0.5,26,37
"1257",22,"Feb",2019,9,0.5,23,21,0.5,27,29,0.52,29,37
"1258",22,"Feb",2019,10,0.53,24,22,0.53,30,29,0.56,35,38
"1259",22,"Feb",2019,11,0.58,24,23,0.61,34,30,0.58,25,39
"1260",22,"Feb",2019,12,0.63,27,24,0.69,35,33,0.61,29,40
"1261",22,"Feb",2019,13,0.7,39,25,0.78,40,36,0.67,35,43
"1262",22,"Feb",2019,14,0.77,36,27,0.88,42,38,0.72,39,44
"1263",22,"Feb",2019,15,0.82,31,27,0.91,37,39,0.75,40,45
"1264",22,"Feb",2019,16,0.84,29,28,0.93,28,39,0.77,47,47
"1265",22,"Feb",2019,17,0.87,38,30,0.95,39,41,0.78,45,49
"1266",22,"Feb",2019,18,0.91,42,31,0.95,35,43,0.8,50,50
"1267",22,"Feb",2019,19,0.95,42,31,0.92,36,43,0.86,45,52
"1268",22,"Feb",2019,20,0.96,33,32,0.88,36,42,0.87,30,53
"1269",22,"Feb",2019,21,0.96,30,33,0.92,41,42,0.84,28,53
"1270",22,"Feb",2019,22,0.94,23,35,0.89,33,47,0.81,30,54
"1271",22,"Feb",2019,23,0.92,20,36,0.92,32,47,0.79,32,54
"1272",22,"Feb",2019,24,0.91,20,35,0.97,34,45,0.76,33,53
"1273",23,"Feb",2019,1,0.86,17,35,0.98,27,45,0.72,31,52
"1274",23,"Feb",2019,2,0.79,13,34,0.95,19,45,0.65,28,52
"1275",23,"Feb",2019,3,0.7,12,34,0.91,16,45,0.57,19,52
"1276",23,"Feb",2019,4,0.64,10,34,0.88,14,45,0.52,22,50
"1277",23,"Feb",2019,5,0.57,7,34,0.75,12,45,0.5,19,49
"1278",23,"Feb",2019,6,0.52,8,33,0.69,15,45,0.47,19,48
"1279",23,"Feb",2019,7,0.48,11,33,0.64,23,45,0.46,28,47
"1280",23,"Feb",2019,8,0.46,12,33,0.59,24,46,0.46,26,46
"1281",23,"Feb",2019,9,0.46,13,32,0.57,24,46,0.48,24,46
"1282",23,"Feb",2019,10,0.48,13,32,0.58,25,46,0.49,22,45
"1283",23,"Feb",2019,11,0.51,13,31,0.61,26,46,0.52,23,43
"1284",23,"Feb",2019,12,0.53,12,30,0.61,18,44,0.54,21,41
"1285",23,"Feb",2019,13,0.57,14,28,0.66,30,41,0.57,22,38
"1286",23,"Feb",2019,14,0.62,16,27,0.74,36,40,0.6,25,38
"1287",23,"Feb",2019,15,0.66,17,27,0.83,38,39,0.62,26,38
"1288",23,"Feb",2019,16,0.68,14,27,0.9,34,41,0.63,26,36
"1289",23,"Feb",2019,17,0.7,16,25,0.92,36,38,0.66,28,33
"1290",23,"Feb",2019,18,0.7,16,23,0.95,35,38,0.67,23,32
"1291",23,"Feb",2019,19,0.7,16,23,0.96,34,37,0.67,25,28
"1292",23,"Feb",2019,20,0.73,17,22,1,37,36,0.68,29,26
"1293",23,"Feb",2019,21,0.75,18,21,1,36,35,0.7,28,25
"1294",23,"Feb",2019,22,0.8,15,20,0.97,34,30,0.75,27,25
"1295",23,"Feb",2019,23,0.84,14,19,0.95,33,30,0.79,23,25
"1296",23,"Feb",2019,24,0.86,11,20,0.95,28,30,0.8,28,25
"1297",24,"Feb",2019,1,0.87,11,20,0.98,30,31,0.79,29,26
"1298",24,"Feb",2019,2,0.87,10,21,0.98,29,32,0.79,26,27
"1299",24,"Feb",2019,3,0.86,9,21,0.98,29,32,0.79,25,27
"1300",24,"Feb",2019,4,0.83,8,22,0.97,28,33,0.76,32,28
"1301",24,"Feb",2019,5,0.77,10,22,0.95,23,34,0.7,22,28
"1302",24,"Feb",2019,6,0.67,6,22,0.89,17,34,0.61,11,28
"1303",24,"Feb",2019,7,0.58,7,22,0.8,19,33,0.52,14,28
"1304",24,"Feb",2019,8,0.53,7,22,0.71,18,33,0.46,13,27
"1305",24,"Feb",2019,9,0.47,6,22,0.62,17,33,0.41,7,27
"1306",24,"Feb",2019,10,0.43,8,23,0.56,16,33,0.35,11,27
"1307",24,"Feb",2019,11,0.41,10,23,0.5,16,32,0.3,9,27
"1308",24,"Feb",2019,12,0.38,26,23,0.45,16,33,0.26,10,27
"1309",24,"Feb",2019,13,0.36,81,24,0.42,16,33,0.24,11,27
"1310",24,"Feb",2019,14,0.36,46,23,0.4,21,33,0.22,10,27
"1311",24,"Feb",2019,15,0.35,7,23,0.37,20,33,0.21,12,26
"1312",24,"Feb",2019,16,0.35,6,23,0.35,16,31,0.21,17,25
"1313",24,"Feb",2019,17,0.35,7,23,0.33,16,32,0.2,19,26
"1314",24,"Feb",2019,18,0.34,8,23,0.32,18,29,0.2,14,26
"1315",24,"Feb",2019,19,0.35,11,23,0.31,20,29,0.19,15,26
"1316",24,"Feb",2019,20,0.36,10,22,0.32,22,28,0.19,19,26
"1317",24,"Feb",2019,21,0.37,14,22,0.33,22,26,0.2,21,25
"1318",24,"Feb",2019,22,0.38,15,22,0.33,23,25,0.21,28,25
"1319",24,"Feb",2019,23,0.41,18,22,0.34,25,25,0.22,30,24
"1320",24,"Feb",2019,24,0.43,14,22,0.36,21,25,0.22,23,24
"1321",25,"Feb",2019,1,0.43,7,22,0.35,14,25,0.23,14,24
"1322",25,"Feb",2019,2,0.43,6,22,0.36,14,25,0.23,9,23
"1323",25,"Feb",2019,3,0.42,5,21,0.36,14,24,0.24,9,23
"1324",25,"Feb",2019,4,0.41,6,21,0.34,16,23,0.24,15,22
"1325",25,"Feb",2019,5,0.39,11,21,0.32,19,23,0.24,14,22
"1326",25,"Feb",2019,6,0.36,7,21,0.32,16,24,0.24,13,23
"1327",25,"Feb",2019,7,0.33,10,21,0.34,19,25,0.24,18,23
"1328",25,"Feb",2019,8,0.32,13,21,0.41,29,25,0.24,21,22
"1329",25,"Feb",2019,9,0.33,13,20,0.5,25,26,0.25,20,22
"1330",25,"Feb",2019,10,0.35,12,19,0.56,24,26,0.25,16,22
"1331",25,"Feb",2019,11,0.36,10,19,0.62,23,26,0.25,13,21
"1332",25,"Feb",2019,12,0.38,10,19,0.7,23,27,0.25,9,21
"1333",25,"Feb",2019,13,0.4,11,18,0.77,22,27,0.25,NA,20
"1334",25,"Feb",2019,14,0.4,11,18,0.81,22,27,0.25,NA,20
"1335",25,"Feb",2019,15,0.42,15,18,0.84,23,27,NA,NA,20
"1336",25,"Feb",2019,16,0.43,14,18,0.8,20,28,NA,NA,20
"1337",25,"Feb",2019,17,0.43,14,17,0.74,21,28,NA,24,19
"1338",25,"Feb",2019,18,0.43,14,17,0.72,24,27,NA,20,20
"1339",25,"Feb",2019,19,0.44,17,17,0.75,27,27,NA,20,20
"1340",25,"Feb",2019,20,0.45,19,17,0.74,27,27,NA,21,20
"1341",25,"Feb",2019,21,0.47,17,17,0.73,25,28,0.23,27,20
"1342",25,"Feb",2019,22,0.49,19,17,0.73,24,28,0.23,29,20
"1343",25,"Feb",2019,23,0.5,18,17,0.72,25,28,0.23,28,20
"1344",25,"Feb",2019,24,0.5,18,17,0.74,24,28,0.24,28,20
"1345",26,"Feb",2019,1,0.5,18,17,0.75,22,28,0.25,28,20
"1346",26,"Feb",2019,2,0.49,13,17,0.71,17,28,0.25,25,21
"1347",26,"Feb",2019,3,0.47,9,17,0.63,16,28,0.26,14,21
"1348",26,"Feb",2019,4,0.45,10,17,0.56,15,28,0.27,8,22
"1349",26,"Feb",2019,5,0.42,10,17,0.5,15,28,0.27,8,22
"1350",26,"Feb",2019,6,0.39,14,17,0.46,20,28,0.27,20,22
"1351",26,"Feb",2019,7,0.39,18,17,0.44,24,28,0.28,20,22
"1352",26,"Feb",2019,8,0.41,18,18,0.44,26,28,0.3,18,22
"1353",26,"Feb",2019,9,0.43,18,18,0.46,25,27,0.29,18,23
"1354",26,"Feb",2019,10,0.45,16,18,0.51,26,27,0.29,17,24
"1355",26,"Feb",2019,11,0.47,14,19,0.55,24,28,0.28,10,25
"1356",26,"Feb",2019,12,0.49,12,19,0.62,24,27,0.27,8,25
"1357",26,"Feb",2019,13,0.5,11,20,0.67,21,28,0.26,9,26
"1358",26,"Feb",2019,14,0.51,10,20,0.73,26,28,0.25,8,26
"1359",26,"Feb",2019,15,0.5,11,19,0.75,22,28,0.23,11,27
"1360",26,"Feb",2019,16,0.48,12,20,0.77,22,28,0.21,13,27
"1361",26,"Feb",2019,17,0.46,14,20,0.82,24,28,0.2,13,27
"1362",26,"Feb",2019,18,0.45,17,20,0.93,27,28,0.2,14,26
"1363",26,"Feb",2019,19,0.45,16,21,1.03,29,29,0.2,18,27
"1364",26,"Feb",2019,20,0.46,20,20,1.1,30,29,0.22,29,26
"1365",26,"Feb",2019,21,0.49,25,20,1.17,32,29,0.24,33,26
"1366",26,"Feb",2019,22,0.53,27,21,1.2,33,29,0.28,29,26
"1367",26,"Feb",2019,23,0.58,29,23,1.24,33,28,0.34,33,27
"1368",26,"Feb",2019,24,0.64,30,24,1.26,33,28,0.38,32,28
"1369",27,"Feb",2019,1,0.71,29,25,1.25,32,29,0.44,31,31
"1370",27,"Feb",2019,2,0.75,25,26,1.11,24,30,0.47,27,29
"1371",27,"Feb",2019,3,0.75,23,26,0.96,15,30,0.48,27,29
"1372",27,"Feb",2019,4,0.74,14,26,0.83,15,30,0.48,27,28
"1373",27,"Feb",2019,5,0.71,12,26,0.71,14,30,0.47,22,28
"1374",27,"Feb",2019,6,0.68,15,26,0.6,15,31,0.46,23,32
"1375",27,"Feb",2019,7,0.68,22,26,0.52,23,31,0.43,23,32
"1376",27,"Feb",2019,8,0.67,23,26,0.46,26,30,0.43,24,31
"1377",27,"Feb",2019,9,0.63,23,27,0.4,25,30,0.42,24,31
"1378",27,"Feb",2019,10,0.62,21,27,0.37,25,29,0.42,25,31
"1379",27,"Feb",2019,11,0.63,19,27,0.34,25,29,0.45,25,32
"1380",27,"Feb",2019,12,0.65,19,27,0.31,26,29,0.47,22,32
"1381",27,"Feb",2019,13,0.67,20,28,0.28,25,29,0.49,25,32
"1382",27,"Feb",2019,14,0.67,18,28,0.26,26,29,0.5,24,33
"1383",27,"Feb",2019,15,0.63,18,29,0.22,22,29,0.5,24,33
"1384",27,"Feb",2019,16,0.59,19,29,0.17,23,29,0.48,23,33
"1385",27,"Feb",2019,17,0.57,18,29,0.11,24,30,0.47,24,33
"1386",27,"Feb",2019,18,0.55,20,30,0.1,22,32,0.46,25,34
"1387",27,"Feb",2019,19,0.54,22,31,0.1,22,39,0.47,24,36
"1388",27,"Feb",2019,20,0.54,21,31,0.1,20,40,0.47,22,38
"1389",27,"Feb",2019,21,0.55,22,31,0.09,21,40,0.48,24,38
"1390",27,"Feb",2019,22,0.57,24,31,0.09,26,39,0.5,26,37
"1391",27,"Feb",2019,23,0.59,23,29,0.1,26,39,0.51,31,38
"1392",27,"Feb",2019,24,0.62,26,27,0.13,33,39,0.56,30,38
"1393",28,"Feb",2019,1,0.64,22,26,0.14,29,38,0.56,30,35
"1394",28,"Feb",2019,2,0.65,22,26,0.19,26,37,0.54,37,35
"1395",28,"Feb",2019,3,0.66,21,25,0.24,23,37,0.53,33,36
"1396",28,"Feb",2019,4,0.66,18,26,0.3,23,38,0.52,27,37
"1397",28,"Feb",2019,5,0.64,12,26,0.35,22,39,0.49,19,38
"1398",28,"Feb",2019,6,0.61,10,26,0.4,21,39,0.45,21,34
"1399",28,"Feb",2019,7,0.6,15,26,0.47,25,40,0.43,24,34
"1400",28,"Feb",2019,8,0.58,16,26,0.54,27,41,0.37,18,35
